timestamp,machine_id,vibration_mm_s_rms,bearing_temp_c,oil_pressure_bar
2026-07-11T02:00:00,PUMP-09,1.76,53.9,3.11
2026-07-11T02:00:00,PUMP-10,1.66,56.2,2.71
2026-07-11T03:00:00,TURBINE-01,1.42,55.7,4.05
2026-07-11T03:00:00,TURBINE-02,1.65,66.1,4.91
2026-07-11T03:00:00,TURBINE-03,2.48,56.3,4.25
2026-07-11T03:00:00,TURBINE-04,1.98,64.0,4.77
2026-07-11T03:00:00,TURBINE-05,2.09,62.7,4.46
2026-07-11T03:00:00,TURBINE-06,1.72,60.9,4.44
2026-07-11T03:00:00,TURBINE-07,2.18,61.5,4.7
2026-07-11T03:00:00,TURBINE-08,2.07,66.6,4.64
2026-07-11T03:00:00,COMPRESSOR-01,2.79,67.3,8.41
2026-07-11T03:00:00,COMPRESSOR-02,2.17,68.1,8.33
2026-07-11T03:00:00,COMPRESSOR-03,2.7,70.5,7.83
2026-07-11T03:00:00,COMPRESSOR-04,2.94,64.6,8.31
2026-07-11T03:00:00,COMPRESSOR-05,3.52,67.4,7.67
2026-07-11T03:00:00,COMPRESSOR-06,2.71,65.7,8.37
2026-07-11T03:00:00,PUMP-01,2.0,55.7,2.97
2026-07-11T03:00:00,PUMP-02,2.07,49.7,2.95
2026-07-11T03:00:00,PUMP-03,1.94,56.8,2.99
2026-07-11T03:00:00,PUMP-04,1.93,52.9,3.29
2026-07-11T03:00:00,PUMP-05,1.92,53.0,3.22
2026-07-11T03:00:00,PUMP-06,1.75,51.3,2.99
2026-07-11T03:00:00,PUMP-07,2.41,55.8,3.08
2026-07-11T03:00:00,PUMP-08,2.14,51.9,2.9
2026-07-11T03:00:00,PUMP-09,1.4,51.5,2.9
2026-07-11T03:00:00,PUMP-10,1.95,49.6,3.18
2026-07-11T04:00:00,TURBINE-01,1.61,67.7,4.95
2026-07-11T04:00:00,TURBINE-02,1.78,67.4,4.5
2026-07-11T04:00:00,TURBINE-03,1.52,65.1,4.55
2026-07-11T04:00:00,TURBINE-04,1.31,63.9,4.41
2026-07-11T04:00:00,TURBINE-05,2.28,57.3,4.36
2026-07-11T04:00:00,TURBINE-06,2.2,60.0,3.96
2026-07-11T04:00:00,TURBINE-07,1.86,57.6,4.34
2026-07-11T04:00:00,TURBINE-08,1.65,61.7,4.21
2026-07-11T04:00:00,COMPRESSOR-01,2.81,69.4,8.1
2026-07-11T04:00:00,COMPRESSOR-02,2.94,70.1,7.9
2026-07-11T04:00:00,COMPRESSOR-03,2.72,70.2,7.69
2026-07-11T04:00:00,COMPRESSOR-04,2.03,64.7,7.86
2026-07-11T04:00:00,COMPRESSOR-05,3.38,65.9,8.34
2026-07-11T04:00:00,COMPRESSOR-06,2.47,71.0,8.19
2026-07-11T04:00:00,PUMP-01,1.93,54.1,3.15
2026-07-11T04:00:00,PUMP-02,1.35,55.3,2.82
2026-07-11T04:00:00,PUMP-03,1.25,59.1,3.3
2026-07-11T04:00:00,PUMP-04,1.47,57.3,3.56
2026-07-11T04:00:00,PUMP-05,1.78,55.7,2.58
2026-07-11T04:00:00,PUMP-06,1.51,56.9,3.01
2026-07-11T04:00:00,PUMP-07,1.6,54.9,2.54
2026-07-11T04:00:00,PUMP-08,1.99,62.0,3.15
2026-07-11T04:00:00,PUMP-09,2.24,56.0,3.02
2026-07-11T04:00:00,PUMP-10,1.72,56.0,
2026-07-11T05:00:00,TURBINE-01,1.63,66.5,4.38
2026-07-11T05:00:00,TURBINE-02,2.22,56.4,4.82
2026-07-11T05:00:00,TURBINE-03,1.47,58.8,
2026-07-11T05:00:00,TURBINE-04,2.15,58.5,4.99
2026-07-11T05:00:00,TURBINE-05,1.5,64.4,4.27
2026-07-11T05:00:00,TURBINE-06,1.5,64.4,4.11
2026-07-11T05:00:00,TURBINE-07,1.91,61.5,4.41
2026-07-11T05:00:00,TURBINE-08,2.23,62.5,4.59
2026-07-11T05:00:00,COMPRESSOR-01,2.49,68.5,7.99
2026-07-11T05:00:00,COMPRESSOR-02,2.07,68.2,8.03
2026-07-11T05:00:00,COMPRESSOR-03,2.03,71.2,8.12
2026-07-11T05:00:00,COMPRESSOR-04,2.37,72.6,8.23
2026-07-11T05:00:00,COMPRESSOR-05,2.95,65.6,8.09
2026-07-11T05:00:00,COMPRESSOR-06,2.16,67.4,8.89
2026-07-11T05:00:00,PUMP-01,1.12,58.7,3.22
2026-07-11T05:00:00,PUMP-02,2.12,53.2,2.89
2026-07-11T05:00:00,PUMP-03,2.23,59.3,3.22
2026-07-11T05:00:00,PUMP-04,2.13,52.0,2.99
2026-07-11T05:00:00,PUMP-05,1.28,57.1,3.32
2026-07-11T05:00:00,PUMP-06,1.54,56.1,3.21
2026-07-11T05:00:00,PUMP-07,1.62,55.4,2.25
2026-07-11T05:00:00,PUMP-08,1.98,56.5,3.18
2026-07-11T05:00:00,PUMP-09,1.69,55.4,2.7
2026-07-11T05:00:00,PUMP-10,1.84,58.4,3.39
2026-07-11T06:00:00,TURBINE-01,2.33,62.2,4.42
2026-07-11T06:00:00,TURBINE-02,2.14,61.7,4.96
2026-07-11T06:00:00,TURBINE-03,2.33,65.0,4.64
2026-07-11T06:00:00,TURBINE-04,1.81,,4.48
2026-07-11T06:00:00,TURBINE-05,2.48,66.0,4.44
2026-07-11T06:00:00,TURBINE-06,2.0,66.2,4.65
2026-07-11T06:00:00,TURBINE-07,2.24,62.7,4.52
2026-07-11T06:00:00,TURBINE-08,1.68,61.4,4.23
2026-07-11T06:00:00,COMPRESSOR-01,2.99,72.5,8.39
2026-07-11T06:00:00,COMPRESSOR-02,2.59,65.5,8.37
2026-07-11T06:00:00,COMPRESSOR-03,1.71,65.9,8.27
2026-07-11T06:00:00,COMPRESSOR-04,2.95,73.4,8.05
2026-07-11T06:00:00,COMPRESSOR-05,2.65,66.0,8.09
2026-07-11T06:00:00,COMPRESSOR-06,2.8,69.9,8.16
2026-07-11T06:00:00,PUMP-01,2.14,57.5,2.58
2026-07-11T06:00:00,PUMP-02,1.49,53.5,2.68
2026-07-11T06:00:00,PUMP-03,2.01,,2.93
2026-07-11T06:00:00,PUMP-04,1.51,58.3,2.82
2026-07-11T06:00:00,PUMP-05,1.62,57.0,2.34
2026-07-11T06:00:00,PUMP-06,1.92,58.7,3.52
2026-07-11T06:00:00,PUMP-07,,56.9,2.66
2026-07-11T06:00:00,PUMP-08,1.05,56.5,3.04
2026-07-11T06:00:00,PUMP-09,0.96,58.5,
2026-07-11T06:00:00,PUMP-10,2.09,52.8,3.04
2026-07-11T07:00:00,TURBINE-01,1.75,65.3,4.55
2026-07-11T07:00:00,TURBINE-02,1.67,60.2,4.69
2026-07-11T07:00:00,TURBINE-03,1.86,61.5,4.36
2026-07-11T07:00:00,TURBINE-04,1.59,60.9,4.23
2026-07-11T07:00:00,TURBINE-05,1.68,59.7,4.6
2026-07-11T07:00:00,TURBINE-06,2.47,64.1,4.47
2026-07-11T07:00:00,TURBINE-07,2.38,64.0,4.63
2026-07-11T07:00:00,TURBINE-08,2.46,57.3,3.93
2026-07-11T07:00:00,COMPRESSOR-01,3.1,73.4,8.52
2026-07-11T07:00:00,COMPRESSOR-02,2.61,70.6,7.92
2026-07-11T07:00:00,COMPRESSOR-03,2.9,71.2,8.59
2026-07-11T07:00:00,COMPRESSOR-04,2.42,69.1,8.45
2026-07-11T07:00:00,COMPRESSOR-05,3.3,74.4,7.91
2026-07-11T07:00:00,COMPRESSOR-06,2.8,64.4,8.27
2026-07-11T07:00:00,PUMP-01,2.37,55.2,3.26
2026-07-11T07:00:00,PUMP-02,1.33,50.1,3.02
2026-07-11T07:00:00,PUMP-03,1.53,57.6,2.76
2026-07-11T07:00:00,PUMP-04,2.16,47.2,2.53
2026-07-11T07:00:00,PUMP-05,1.63,58.4,2.83
2026-07-11T07:00:00,PUMP-06,1.93,54.7,2.43
2026-07-11T07:00:00,PUMP-07,2.16,52.7,2.69
2026-07-11T07:00:00,PUMP-08,1.94,51.9,2.61
2026-07-11T07:00:00,PUMP-09,2.08,54.4,2.52
2026-07-11T07:00:00,PUMP-10,1.95,55.3,2.77
2026-07-11T08:00:00,TURBINE-01,1.88,62.2,4.44
2026-07-11T08:00:00,TURBINE-02,2.89,56.1,4.08
2026-07-11T08:00:00,TURBINE-03,2.08,63.7,4.12
2026-07-11T08:00:00,TURBINE-04,2.54,64.7,4.26
2026-07-11T08:00:00,TURBINE-05,1.96,65.0,4.44
2026-07-11T08:00:00,TURBINE-06,1.64,63.5,4.72
2026-07-11T08:00:00,TURBINE-07,1.64,66.6,4.05
2026-07-11T08:00:00,TURBINE-08,2.12,62.1,4.85
2026-07-11T08:00:00,COMPRESSOR-01,2.77,69.1,7.55
2026-07-11T08:00:00,COMPRESSOR-02,2.38,67.3,8.13
2026-07-11T08:00:00,COMPRESSOR-03,2.82,72.8,8.42
2026-07-11T08:00:00,COMPRESSOR-04,2.56,65.8,8.4
2026-07-11T08:00:00,COMPRESSOR-05,2.73,,8.26
2026-07-11T08:00:00,COMPRESSOR-06,2.92,68.9,8.09
2026-07-11T08:00:00,PUMP-01,,52.0,3.02
2026-07-11T08:00:00,PUMP-02,2.21,55.8,2.29
2026-07-11T08:00:00,PUMP-03,2.38,59.1,3.46
2026-07-11T08:00:00,PUMP-04,1.6,53.2,3.23
2026-07-11T08:00:00,PUMP-05,2.28,55.4,3.43
2026-07-11T08:00:00,PUMP-06,1.86,56.3,2.88
2026-07-11T08:00:00,PUMP-07,2.16,56.7,
2026-07-11T08:00:00,PUMP-08,2.19,55.3,3.3
2026-07-11T08:00:00,PUMP-09,1.46,56.1,2.74
2026-07-11T08:00:00,PUMP-10,1.61,61.7,3.22
2026-07-11T09:00:00,TURBINE-01,3.3,59.6,4.33
2026-07-11T09:00:00,TURBINE-02,2.13,51.9,3.96
2026-07-11T09:00:00,TURBINE-03,2.23,61.9,4.92
2026-07-11T09:00:00,TURBINE-04,2.12,60.2,4.14
2026-07-11T09:00:00,TURBINE-05,,63.0,4.7
2026-07-11T09:00:00,TURBINE-06,2.18,63.2,4.36
2026-07-11T09:00:00,TURBINE-07,2.45,65.7,4.18
2026-07-11T09:00:00,TURBINE-08,2.2,62.9,4.73
2026-07-11T09:00:00,COMPRESSOR-01,2.14,63.8,8.33
2026-07-11T09:00:00,COMPRESSOR-02,2.81,69.5,8.35
2026-07-11T09:00:00,COMPRESSOR-03,2.15,67.4,8.49
2026-07-11T09:00:00,COMPRESSOR-04,3.05,70.4,
2026-07-11T09:00:00,COMPRESSOR-05,2.8,66.2,8.46
2026-07-11T09:00:00,COMPRESSOR-06,2.64,70.6,8.15
2026-07-11T09:00:00,PUMP-01,2.99,57.2,2.74
2026-07-11T09:00:00,PUMP-02,2.52,49.2,2.56
2026-07-11T09:00:00,PUMP-03,2.04,58.2,3.02
2026-07-11T09:00:00,PUMP-04,1.95,56.0,2.62
2026-07-11T09:00:00,PUMP-05,1.96,57.4,2.63
2026-07-11T09:00:00,PUMP-06,2.02,,2.68
2026-07-11T09:00:00,PUMP-07,1.9,53.2,2.57
2026-07-11T09:00:00,PUMP-08,1.5,52.4,
2026-07-11T09:00:00,PUMP-09,1.48,53.9,
2026-07-11T09:00:00,PUMP-10,1.84,58.2,3.7
2026-07-11T10:00:00,TURBINE-01,2.09,59.1,4.32
2026-07-11T10:00:00,TURBINE-02,2.08,63.1,4.71
2026-07-11T10:00:00,TURBINE-03,1.84,61.9,4.67
2026-07-11T10:00:00,TURBINE-04,1.31,58.7,4.22
2026-07-11T10:00:00,TURBINE-05,1.81,63.6,4.19
2026-07-11T10:00:00,TURBINE-06,2.12,59.8,
2026-07-11T10:00:00,TURBINE-07,2.12,61.7,4.51
2026-07-11T10:00:00,TURBINE-08,1.5,64.5,4.73
2026-07-11T10:00:00,COMPRESSOR-01,2.09,71.5,8.08
2026-07-11T10:00:00,COMPRESSOR-02,1.92,,8.68
2026-07-11T10:00:00,COMPRESSOR-03,2.64,72.7,7.94
2026-07-11T10:00:00,COMPRESSOR-04,2.48,67.0,8.01
2026-07-11T10:00:00,COMPRESSOR-05,2.76,69.0,7.49
2026-07-11T10:00:00,COMPRESSOR-06,3.7,73.5,8.36
2026-07-11T10:00:00,PUMP-01,2.27,49.0,2.72
2026-07-11T10:00:00,PUMP-02,1.7,55.7,2.76
2026-07-11T10:00:00,PUMP-03,1.63,55.5,2.66
2026-07-11T10:00:00,PUMP-04,1.49,54.4,3.44
2026-07-11T10:00:00,PUMP-05,1.0,55.6,2.95
2026-07-11T10:00:00,PUMP-06,1.37,50.1,3.09
2026-07-11T10:00:00,PUMP-07,1.87,56.9,3.12
2026-07-11T10:00:00,PUMP-08,1.51,56.3,2.77
2026-07-11T10:00:00,PUMP-09,1.3,52.2,2.75
2026-07-11T10:00:00,PUMP-10,1.56,54.3,2.88
2026-07-11T11:00:00,TURBINE-01,2.03,61.9,5.3
2026-07-11T11:00:00,TURBINE-02,,63.9,4.45
2026-07-11T11:00:00,TURBINE-03,2.45,58.9,5.0
2026-07-11T11:00:00,TURBINE-04,2.3,57.3,4.39
2026-07-11T11:00:00,TURBINE-05,,61.2,4.35
2026-07-11T11:00:00,TURBINE-06,1.56,63.9,4.78
2026-07-11T11:00:00,TURBINE-07,2.14,60.6,4.81
2026-07-11T11:00:00,TURBINE-08,2.15,62.7,4.89
2026-07-11T11:00:00,COMPRESSOR-01,2.09,67.6,8.31
2026-07-11T11:00:00,COMPRESSOR-02,2.25,66.3,8.09
2026-07-11T11:00:00,COMPRESSOR-03,3.01,68.0,8.0
2026-07-11T11:00:00,COMPRESSOR-04,1.97,70.6,7.88
2026-07-11T11:00:00,COMPRESSOR-05,2.66,67.0,8.28
2026-07-11T11:00:00,COMPRESSOR-06,2.91,64.8,
2026-07-11T11:00:00,PUMP-01,1.5,51.8,2.98
2026-07-11T11:00:00,PUMP-02,1.81,57.3,2.79
2026-07-11T11:00:00,PUMP-03,2.28,55.4,3.27
2026-07-11T11:00:00,PUMP-04,1.7,58.6,2.95
2026-07-11T11:00:00,PUMP-05,1.98,57.7,3.17
2026-07-11T11:00:00,PUMP-06,2.28,52.8,3.06
2026-07-11T11:00:00,PUMP-07,0.95,54.0,3.39
2026-07-11T11:00:00,PUMP-08,2.25,53.2,2.98
2026-07-11T11:00:00,PUMP-09,2.05,49.4,3.03
2026-07-11T11:00:00,PUMP-10,1.69,52.9,2.48
2026-07-11T12:00:00,TURBINE-01,1.31,61.8,3.98
2026-07-11T12:00:00,TURBINE-02,2.19,62.5,4.64
2026-07-11T12:00:00,TURBINE-03,2.22,64.4,4.55
2026-07-11T12:00:00,TURBINE-04,2.38,63.4,4.24
2026-07-11T12:00:00,TURBINE-05,1.91,60.7,4.92
2026-07-11T12:00:00,TURBINE-06,1.69,57.0,4.39
2026-07-11T12:00:00,TURBINE-07,2.01,64.1,4.4
2026-07-11T12:00:00,TURBINE-08,1.7,59.8,4.02
2026-07-11T12:00:00,COMPRESSOR-01,2.95,67.7,8.02
2026-07-11T12:00:00,COMPRESSOR-02,1.95,66.1,7.99
2026-07-11T12:00:00,COMPRESSOR-03,2.66,65.7,8.62
2026-07-11T12:00:00,COMPRESSOR-04,2.67,70.6,8.09
2026-07-11T12:00:00,COMPRESSOR-05,1.65,67.3,7.82
2026-07-11T12:00:00,COMPRESSOR-06,3.18,62.4,8.23
2026-07-11T12:00:00,PUMP-01,2.58,,2.58
2026-07-11T12:00:00,PUMP-02,1.42,59.4,3.25
2026-07-11T12:00:00,PUMP-03,2.19,55.7,3.1
2026-07-11T12:00:00,PUMP-04,1.97,59.4,2.84
2026-07-11T12:00:00,PUMP-05,1.55,61.9,3.04
2026-07-11T12:00:00,PUMP-06,1.52,54.1,3.48
2026-07-11T12:00:00,PUMP-07,2.23,58.2,3.11
2026-07-11T12:00:00,PUMP-08,1.7,55.3,3.56
2026-07-11T12:00:00,PUMP-09,1.41,51.8,3.13
2026-07-11T12:00:00,PUMP-10,1.85,56.8,3.14
2026-07-11T13:00:00,TURBINE-01,1.75,60.7,4.92
2026-07-11T13:00:00,TURBINE-02,2.31,61.7,4.35
2026-07-11T13:00:00,TURBINE-03,1.39,62.9,4.72
2026-07-11T13:00:00,TURBINE-04,2.66,64.9,4.74
2026-07-11T13:00:00,TURBINE-05,2.48,62.0,4.45
2026-07-11T13:00:00,TURBINE-06,2.13,58.9,4.36
2026-07-11T13:00:00,TURBINE-07,2.32,64.1,4.23
2026-07-11T13:00:00,TURBINE-08,1.43,60.1,4.57
2026-07-11T13:00:00,COMPRESSOR-01,2.72,67.5,8.03
2026-07-11T13:00:00,COMPRESSOR-02,2.83,64.5,8.07
2026-07-11T13:00:00,COMPRESSOR-03,2.78,69.8,7.91
2026-07-11T13:00:00,COMPRESSOR-04,2.09,73.5,8.1
2026-07-11T13:00:00,COMPRESSOR-05,2.6,68.7,8.33
2026-07-11T13:00:00,COMPRESSOR-06,1.87,66.0,8.71
2026-07-11T13:00:00,PUMP-01,1.59,57.9,2.66
2026-07-11T13:00:00,PUMP-02,1.68,57.2,2.57
2026-07-11T13:00:00,PUMP-03,,56.0,2.76
2026-07-11T13:00:00,PUMP-04,1.64,51.8,3.29
2026-07-11T13:00:00,PUMP-05,1.87,56.0,2.98
2026-07-11T13:00:00,PUMP-06,1.76,56.2,
2026-07-11T13:00:00,PUMP-07,1.78,,2.73
2026-07-11T13:00:00,PUMP-08,0.86,54.4,3.16
2026-07-11T13:00:00,PUMP-09,1.85,56.7,3.09
2026-07-11T13:00:00,PUMP-10,2.39,51.0,3.88
2026-07-11T14:00:00,TURBINE-01,2.15,59.0,4.5
2026-07-11T14:00:00,TURBINE-02,1.85,63.9,4.29
2026-07-11T14:00:00,TURBINE-03,2.28,64.2,4.84
2026-07-11T14:00:00,TURBINE-04,2.29,61.6,4.69
2026-07-11T14:00:00,TURBINE-05,1.78,65.6,4.64
2026-07-11T14:00:00,TURBINE-06,2.34,60.2,4.44
2026-07-11T14:00:00,TURBINE-07,1.72,55.9,5.01
2026-07-11T14:00:00,TURBINE-08,2.49,61.4,4.87
2026-07-11T14:00:00,COMPRESSOR-01,2.3,64.1,7.7
2026-07-11T14:00:00,COMPRESSOR-02,2.79,61.6,8.08
2026-07-11T14:00:00,COMPRESSOR-03,1.92,69.5,7.99
2026-07-11T14:00:00,COMPRESSOR-04,3.44,64.6,7.85
2026-07-11T14:00:00,COMPRESSOR-05,2.68,70.2,8.08
2026-07-11T14:00:00,COMPRESSOR-06,2.19,65.3,8.17
2026-07-11T14:00:00,PUMP-01,1.73,54.3,3.02
2026-07-11T14:00:00,PUMP-02,2.06,56.9,2.91
2026-07-11T14:00:00,PUMP-03,1.36,53.7,2.71
2026-07-11T14:00:00,PUMP-04,1.76,53.0,2.84
2026-07-11T14:00:00,PUMP-05,2.37,58.9,3.46
2026-07-11T14:00:00,PUMP-06,2.66,51.6,3.16
2026-07-11T14:00:00,PUMP-07,2.01,53.1,2.97
2026-07-11T14:00:00,PUMP-08,1.48,46.7,2.9
2026-07-11T14:00:00,PUMP-09,1.7,49.8,3.34
2026-07-11T14:00:00,PUMP-10,1.46,61.1,2.98
2026-07-11T15:00:00,TURBINE-01,1.26,,4.47
2026-07-11T15:00:00,TURBINE-02,1.99,69.4,4.96
2026-07-11T15:00:00,TURBINE-03,1.41,63.1,4.4
2026-07-11T15:00:00,TURBINE-04,2.13,62.3,4.47
2026-07-11T15:00:00,TURBINE-05,1.78,58.5,4.13
2026-07-11T15:00:00,TURBINE-06,1.93,60.3,4.75
2026-07-11T15:00:00,TURBINE-07,1.62,65.3,5.07
2026-07-11T15:00:00,TURBINE-08,2.29,62.4,4.7
2026-07-11T15:00:00,COMPRESSOR-01,3.7,68.3,8.13
2026-07-11T15:00:00,COMPRESSOR-02,2.42,74.6,7.39
2026-07-11T15:00:00,COMPRESSOR-03,2.95,69.4,8.26
2026-07-11T15:00:00,COMPRESSOR-04,1.96,66.2,8.13
2026-07-11T15:00:00,COMPRESSOR-05,2.46,67.3,8.26
2026-07-11T15:00:00,COMPRESSOR-06,1.81,64.3,8.11
2026-07-11T15:00:00,PUMP-01,0.9,57.7,2.84
2026-07-11T15:00:00,PUMP-02,1.88,54.3,2.91
2026-07-11T15:00:00,PUMP-03,,54.2,2.94
2026-07-11T15:00:00,PUMP-04,1.55,55.3,2.85
2026-07-11T15:00:00,PUMP-05,1.71,56.5,2.55
2026-07-11T15:00:00,PUMP-06,2.36,51.7,2.94
2026-07-11T15:00:00,PUMP-07,1.92,58.7,3.22
2026-07-11T15:00:00,PUMP-08,2.69,56.5,2.45
2026-07-11T15:00:00,PUMP-09,1.36,60.6,3.11
2026-07-11T15:00:00,PUMP-10,2.05,64.5,3.55
2026-07-11T16:00:00,TURBINE-01,1.98,64.3,4.63
2026-07-11T16:00:00,TURBINE-02,2.67,62.5,4.46
2026-07-11T16:00:00,TURBINE-03,2.42,61.8,4.47
2026-07-11T16:00:00,TURBINE-04,1.98,,4.66
2026-07-11T16:00:00,TURBINE-05,2.23,59.6,4.25
2026-07-11T16:00:00,TURBINE-06,1.94,61.9,4.45
2026-07-11T16:00:00,TURBINE-07,1.77,60.0,
2026-07-11T16:00:00,TURBINE-08,2.26,62.0,4.48
2026-07-11T16:00:00,COMPRESSOR-01,2.96,67.6,8.21
2026-07-11T16:00:00,COMPRESSOR-02,2.47,68.4,7.97
2026-07-11T16:00:00,COMPRESSOR-03,2.32,,8.42
2026-07-11T16:00:00,COMPRESSOR-04,2.3,66.0,8.3
2026-07-11T16:00:00,COMPRESSOR-05,2.54,69.2,
2026-07-11T16:00:00,COMPRESSOR-06,2.58,67.9,8.33
2026-07-11T16:00:00,PUMP-01,1.42,55.2,2.84
2026-07-11T16:00:00,PUMP-02,1.66,63.1,2.9
2026-07-11T16:00:00,PUMP-03,2.13,54.8,2.71
2026-07-11T16:00:00,PUMP-04,1.04,,2.57
2026-07-11T16:00:00,PUMP-05,2.5,55.6,3.48
2026-07-11T16:00:00,PUMP-06,1.67,56.5,2.62
2026-07-11T16:00:00,PUMP-07,,56.0,3.09
2026-07-11T16:00:00,PUMP-08,1.43,53.1,2.92
2026-07-11T16:00:00,PUMP-09,1.4,49.6,3.13
2026-07-11T16:00:00,PUMP-10,1.74,57.1,3.31
2026-07-11T17:00:00,TURBINE-01,2.17,61.3,4.84
2026-07-11T17:00:00,TURBINE-02,1.74,62.4,4.43
2026-07-11T17:00:00,TURBINE-03,1.73,62.4,4.75
2026-07-11T17:00:00,TURBINE-04,2.24,63.8,4.62
2026-07-11T17:00:00,TURBINE-05,1.46,62.4,4.74
2026-07-11T17:00:00,TURBINE-06,2.02,64.7,4.45
2026-07-11T17:00:00,TURBINE-07,2.03,,3.89
2026-07-11T17:00:00,TURBINE-08,2.09,63.1,4.81
2026-07-11T17:00:00,COMPRESSOR-01,2.7,72.1,8.46
2026-07-11T17:00:00,COMPRESSOR-02,2.51,71.2,8.25
2026-07-11T17:00:00,COMPRESSOR-03,2.36,68.5,8.6
2026-07-11T17:00:00,COMPRESSOR-04,2.92,,7.97
2026-07-11T17:00:00,COMPRESSOR-05,2.49,77.5,8.28
2026-07-11T17:00:00,COMPRESSOR-06,2.07,67.8,7.85
2026-07-11T17:00:00,PUMP-01,1.25,,3.3
2026-07-11T17:00:00,PUMP-02,1.65,53.2,2.98
2026-07-11T17:00:00,PUMP-03,1.64,55.9,3.22
2026-07-11T17:00:00,PUMP-04,1.59,53.7,3.14
2026-07-11T17:00:00,PUMP-05,1.61,60.0,2.67
2026-07-11T17:00:00,PUMP-06,1.47,53.2,3.17
2026-07-11T17:00:00,PUMP-07,1.43,60.1,3.49
2026-07-11T17:00:00,PUMP-08,1.57,54.1,3.06
2026-07-11T17:00:00,PUMP-09,1.91,52.2,2.86
2026-07-11T17:00:00,PUMP-10,,54.2,2.6
2026-07-11T18:00:00,TURBINE-01,1.92,61.9,4.79
2026-07-11T18:00:00,TURBINE-02,1.98,64.3,4.91
2026-07-11T18:00:00,TURBINE-03,2.5,67.7,4.24
2026-07-11T18:00:00,TURBINE-04,1.56,60.8,4.66
2026-07-11T18:00:00,TURBINE-05,2.01,64.4,4.32
2026-07-11T18:00:00,TURBINE-06,2.53,55.2,4.66
2026-07-11T18:00:00,TURBINE-07,,58.6,4.42
2026-07-11T18:00:00,TURBINE-08,1.22,59.1,4.47
2026-07-11T18:00:00,COMPRESSOR-01,2.17,67.8,7.7
2026-07-11T18:00:00,COMPRESSOR-02,1.87,68.3,8.43
2026-07-11T18:00:00,COMPRESSOR-03,1.94,70.7,8.63
2026-07-11T18:00:00,COMPRESSOR-04,1.89,68.2,
2026-07-11T18:00:00,COMPRESSOR-05,2.52,63.0,7.89
2026-07-11T18:00:00,COMPRESSOR-06,3.64,71.5,
2026-07-11T18:00:00,PUMP-01,1.82,57.8,2.82
2026-07-11T18:00:00,PUMP-02,1.73,54.1,3.37
2026-07-11T18:00:00,PUMP-03,2.25,57.4,2.79
2026-07-11T18:00:00,PUMP-04,2.35,54.1,2.93
2026-07-11T18:00:00,PUMP-05,2.23,52.4,
2026-07-11T18:00:00,PUMP-06,1.32,55.0,2.94
2026-07-11T18:00:00,PUMP-07,1.7,58.2,3.05
2026-07-11T18:00:00,PUMP-08,1.68,57.4,3.03
2026-07-11T18:00:00,PUMP-09,1.43,57.9,3.13
2026-07-11T18:00:00,PUMP-10,1.43,52.1,2.46
2026-07-11T19:00:00,TURBINE-01,1.07,63.1,3.91
2026-07-11T19:00:00,TURBINE-02,1.6,63.1,4.08
2026-07-11T19:00:00,TURBINE-03,1.98,57.4,4.87
2026-07-11T19:00:00,TURBINE-04,2.41,60.9,4.76
2026-07-11T19:00:00,TURBINE-05,1.39,60.7,4.6
2026-07-11T19:00:00,TURBINE-06,2.22,62.1,4.5
2026-07-11T19:00:00,TURBINE-07,2.23,54.1,4.51
2026-07-11T19:00:00,TURBINE-08,1.08,65.9,4.58
2026-07-11T19:00:00,COMPRESSOR-01,2.35,69.1,8.1
2026-07-11T19:00:00,COMPRESSOR-02,2.63,65.2,7.58
2026-07-11T19:00:00,COMPRESSOR-03,2.74,64.0,8.4
2026-07-11T19:00:00,COMPRESSOR-04,2.04,,8.2
2026-07-11T19:00:00,COMPRESSOR-05,2.72,69.5,7.58
2026-07-11T19:00:00,COMPRESSOR-06,2.1,65.3,
2026-07-11T19:00:00,PUMP-01,1.33,54.7,3.09
2026-07-11T19:00:00,PUMP-02,1.53,52.4,2.88
2026-07-11T19:00:00,PUMP-03,1.62,52.1,2.75
2026-07-11T19:00:00,PUMP-04,1.26,50.2,2.98
2026-07-11T19:00:00,PUMP-05,1.86,51.6,3.1
2026-07-11T19:00:00,PUMP-06,1.69,56.4,3.02
2026-07-11T19:00:00,PUMP-07,1.82,51.1,3.09
2026-07-11T19:00:00,PUMP-08,1.97,56.3,2.77
2026-07-11T19:00:00,PUMP-09,1.69,51.6,2.9
2026-07-11T19:00:00,PUMP-10,1.86,55.3,2.86
2026-07-11T20:00:00,TURBINE-01,1.77,63.9,4.65
2026-07-11T20:00:00,TURBINE-02,2.52,56.6,4.34
2026-07-11T20:00:00,TURBINE-03,1.93,60.2,4.6
2026-07-11T20:00:00,TURBINE-04,2.08,64.9,4.65
2026-07-11T20:00:00,TURBINE-05,,61.4,4.94
2026-07-11T20:00:00,TURBINE-06,1.78,65.8,4.4
2026-07-11T20:00:00,TURBINE-07,1.25,60.4,4.28
2026-07-11T20:00:00,TURBINE-08,2.35,59.8,3.89
2026-07-11T20:00:00,COMPRESSOR-01,2.53,69.1,
2026-07-11T20:00:00,COMPRESSOR-02,2.28,65.3,8.5
2026-07-11T20:00:00,COMPRESSOR-03,1.8,,8.26
2026-07-11T20:00:00,COMPRESSOR-04,2.93,71.5,8.12
